id,name,description
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1165,"Biblioteconomia I (Pos-Lab)"
1161,"Biblioteconomia II (Lab)"
1161,"Biblioteconomia II (Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1167,"Biblioteconomia II (Pos-Lab)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1157,"Ciência e Tecnologia Animal (D)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1170,"Ens Lingua, Cultura e Lit Chinesa(Lab)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1138,"Filosofia III (His+Por-I) (Diurno)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1162,"Marketing e Relações Públicas (Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
1169,"Marketing e Relações Públicas (Pos-Lab)"
